ts_code,trade_date,close,return_1,return_3,ma_ratio_5_10,ma_ratio_5_20,vol_ratio_5,high_low_range,return_std_5,momentum_3,amount_ratio,green_days
600469.SH,20250613,5.39,-0.02177858439201452,-0.02177858439201452,0.996925302948092,0.9916344337501124,1.2956370644978368,0.02782931354359916,0.013899419134101044,-0.1200000000000001,1.2731337914811673,0.6
600470.SH,20250613,6.25,0.01791530944625408,0.04340567612687818,1.0151439507405557,1.017514595496247,1.5385769796432405,0.052800000000000014,0.010986554448973292,0.2599999999999998,1.5686674065262596,1.0
600475.SH,20250613,10.35,-0.013346043851287015,-0.009569377990430561,0.9967594357605795,1.0050937049495436,1.1241129946435968,0.015458937198067646,0.0066307915675712795,-0.09999999999999964,1.118340127662471,0.0
600476.SH,20250613,17.47,-0.0017142857142857792,0.012753623188405783,0.9711169235906282,0.975377993907381,1.4042078765324608,0.046365197481396815,0.012547661159830997,0.21999999999999886,1.4150045312226545,0.6
600477.SH,20250613,2.55,-0.011627906976744318,-0.015444015444015413,1.0007733952049496,1.0009669309611293,0.9195115871385193,0.019607843137254832,0.009023707668761117,-0.040000000000000036,0.9080118659200054,0.4
600478.SH,20250613,4.96,-0.023622047244094557,-0.013916500994035852,1.0159113796576031,1.031176530716549,0.8211447983932256,0.03225806451612906,0.019446974419499063,-0.07000000000000028,0.8134709184021797,0.4
600479.SH,20250613,10.58,-0.01121495327102795,-0.014897579143389184,1.0026202507954334,1.0151601288610954,0.9796913394220116,0.01890359168241976,0.009567908742305224,-0.16000000000000014,0.9691460117995806,0.2
600480.SH,20250613,14.35,-0.03106009453072256,-0.016449623029472282,0.9838148742643122,0.9504118882248423,0.9482572077271081,0.033449477351916404,0.020448816994590734,-0.2400000000000002,0.9284049576791108,0.6
600481.SH,20250613,4.59,-0.023404255319149025,0.020000000000000018,1.0103638368246968,1.006922316228986,1.0691205081908983,0.03050108932461886,0.024208756445783044,0.08999999999999986,1.0588295909151795,0.4
600482.SH,20250613,21.42,0.0,-0.0023288309268745255,0.996714636064967,0.9968299511766203,1.1170391782949558,0.012605042016806702,0.010434770864026548,-0.04999999999999716,1.1107244797379767,0.6
600483.SH,20250613,9.83,0.020768431983385183,0.015495867768595017,0.9994837377387714,0.9982983550765742,1.999523686515161,0.02746693794506608,0.010198507664713696,0.15000000000000036,2.0177202679493567,0.4
600486.SH,20250613,61.61,-0.002590254168690409,0.015326301911667839,1.0267664509169363,1.0886118929544744,0.8583069709849076,0.022885895146891797,0.015866096402933648,0.9299999999999997,0.8734043500864098,0.4
600487.SH,20250613,14.87,-0.026832460732984287,-0.023637557452396707,1.0022377254179282,1.0041211961359664,1.4352022842186285,0.029589778076664394,0.01366244065611959,-0.3600000000000012,1.412060748320984,0.4
600488.SH,20250613,4.25,-0.013921113689094988,-0.03189066059225509,1.0083526682134571,1.0268163024217365,0.7327195125139232,0.025882352941176336,0.018289966213963782,-0.13999999999999968,0.7166899273807916,0.4
600489.SH,20250613,14.98,0.0211315610088616,0.05196629213483139,1.011957205789805,1.0282790962057695,1.7792238820549315,0.0180240320427236,0.012025273727984133,0.7400000000000002,1.837034952761656,1.0
600490.SH,20250613,4.58,0.0,0.026905829596412634,1.0111706881143876,1.0240977486140965,1.2375656679593892,0.03275109170305665,0.016118464155897277,0.1200000000000001,1.2668123530492574,0.6
600491.SH,20250613,3.91,-0.0025510204081632404,0.005141388174807249,1.000767852572306,1.0019218449711724,1.1670615821685943,0.030690537084399002,0.00829391698836021,0.020000000000000018,1.1618040899215132,0.2
600493.SH,20250613,5.78,-0.026936026936026924,-0.03344481605351168,1.0079647517369938,1.0068556919170546,0.9786036122848343,0.04325259515570934,0.01821104799722758,-0.20000000000000018,0.9552502935223434,0.2
600495.SH,20250613,4.75,-0.03258655804480659,-0.07407407407407407,0.9726216269450464,1.0168863261943988,0.8289177150583594,0.04631578947368416,0.031561626791634115,-0.3799999999999999,0.7979098877813955,0.4
600496.SH,20250613,3.1,-0.009584664536741117,0.0,1.0,0.9926774912448264,0.7999093855367103,0.012903225806451623,0.014240918708876223,0.0,0.794249420571448,0.2
600497.SH,20250613,5.27,-0.007532956685499026,0.003809523809523707,1.0078199504100707,1.0124544931979307,1.0391553847589605,0.013282732447817892,0.008806748763608407,0.019999999999999574,1.0399420279008205,0.2
600498.SH,20250613,19.94,-0.022549019607843057,-0.02921129503407971,1.0032378335949763,1.0001711784412979,1.0303718818545102,0.02958876629889668,0.01528571121839284,-0.5999999999999979,1.0064264052714713,0.4
600499.SH,20250613,10.03,-0.008893280632411016,-0.0029821073558649047,0.9979296066252589,1.0010879240431214,1.0018844996210674,0.021934197407776735,0.012520601812634771,-0.030000000000001137,0.9928962451129226,0.4
600500.SH,20250613,3.71,-0.01591511936339529,-0.03385416666666663,0.9966013071895428,0.9846312798656855,1.432026685292906,0.024258760107816673,0.013109997078954723,-0.1299999999999999,1.4048704985503524,0.2
