ts_code,trade_date,close,return_1,return_3,ma_ratio_5_10,ma_ratio_5_20,vol_ratio_5,high_low_range,return_std_5,momentum_3,amount_ratio,green_days,amount,future_max_return,预测概率,模型信心分,建议,预测标签,成交金额(亿),波动率,预测得分,综合评分
300875.SZ,20250618,51.08,0.1624943104233045,0.6251988545975182,1.1433033033033035,1.200876874793004,1.596927407022529,0.1799138606108065,0.0795021363483593,19.65,1.9048966970018493,1.0,1423262.098,0.0,4.9e-05,0,❌ 不建议买入,0,142.3262098,7.95,62.52,25.39
300164.SZ,20250618,7.4,0.0511363636363637,0.4624505928853757,1.177005136309759,1.3064356978401492,1.26428525090418,0.1310810810810811,0.0865212208859447,2.3400000000000007,1.501625013581581,0.6,2416906.433,0.0,4.6e-05,0,❌ 不建议买入,0,241.69064330000003,8.65,46.25,18.8
002490.SZ,20250618,5.8,0.1005692599620493,0.3333333333333335,1.0900067674261222,1.1412376003778932,1.6159243677500297,0.0551724137931033,0.0495635940593917,1.4500000000000002,1.807929631646576,0.6,660927.863,0.0,5.6e-05,0,❌ 不建议买入,0,66.0927863,4.96,33.33,13.69
002015.SZ,20250618,12.96,0.1001697792869271,0.3305954825462012,1.108171844560648,1.2496964791582357,1.8405785198921187,0.0347222222222223,0.0328164901891715,3.2200000000000006,2.167390172146848,0.4,1221717.98,0.0,6.3e-05,0,❌ 不建议买入,0,122.171798,3.28,33.06,13.66
002828.SZ,20250618,13.43,0.0999180999180997,0.3310208126858276,1.0975012248897598,1.1672137981345423,1.755876685905135,0.0632911392405063,0.0447601226286754,3.34,1.9824310932823472,0.4,1237364.796,0.0,5e-05,0,❌ 不建议买入,0,123.73647960000001,4.48,33.1,13.64
002017.SZ,20250618,16.06,0.0999999999999998,0.33167495854063,1.091225571643326,1.2049624322907562,1.359952280381607,0.108343711083437,0.0748000525407719,3.9999999999999982,1.5083297663051725,0.8,2185222.892,0.0,4.7e-05,0,❌ 不建议买入,0,218.5222892,7.48,33.17,13.57
600722.SH,20250618,7.67,0.1004304160688664,0.3315972222222223,1.1061916291940506,1.1717504809013466,1.0555815611382229,0.0,0.0386413955110101,1.91,1.209200957271524,0.4,340397.53,0.0,5.4e-05,0,❌ 不建议买入,0,34.039753000000005,3.86,33.16,13.51
300903.SZ,20250618,10.63,0.1997742663656887,0.3204968944099378,1.0459743290548424,1.0883263522127116,2.2708957362985,0.1796801505174035,0.1013344967536007,2.58,2.4071099589381584,0.4,1029986.646,0.0,5.5e-05,0,❌ 不建议买入,0,102.9986646,10.13,32.05,13.3
300619.SZ,20250618,29.96,0.1059431524547804,0.2913793103448276,1.0699456253089472,1.0601199951022409,1.3792678572350323,0.1959279038718291,0.1002012091449453,6.760000000000002,1.5082940849743864,0.8,1154700.623,0.0,5.8e-05,0,❌ 不建议买入,0,115.4700623,10.02,29.14,11.96
002104.SZ,20250618,15.58,0.0591434398368455,0.2739165985282092,1.0918022225801254,1.326874143668037,1.076107715144484,0.1078305519897304,0.0341866311198397,3.35,1.257560526016542,1.0,4501612.323,0.0,4.5e-05,0,❌ 不建议买入,0,450.1612323,3.42,27.39,11.21
