ts_code,trade_date,close,return_1,return_3,ma_ratio_5_10,ma_ratio_5_20,vol_ratio_5,high_low_range,return_std_5,momentum_3,amount_ratio,green_days,amount,future_max_return,预测概率,模型信心分,建议,预测标签,成交金额(亿),波动率,预测得分,综合评分
300269.SZ,20250620,6.17,0.1321100917431192,0.4796163069544363,1.0956979806848113,1.1714185146075329,1.6295958969167528,0.1653160453808752,0.0806854514399368,2.0,1.809370525251306,0.8,1231071.086,0.0,4.9e-05,0,❌ 不建议买入,0,123.10710859999999,8.07,47.96,19.55
002579.SZ,20250620,10.9,0.0998990918264379,0.330891330891331,1.066328880700138,1.1121787172711988,2.7791581893537463,0.0165137614678898,0.0562002366867342,2.710000000000001,3.0401671441613427,0.4,1639844.756,0.0,5.5e-05,0,❌ 不建议买入,0,163.9844756,5.62,33.09,13.84
002490.SZ,20250620,7.02,0.1003134796238243,0.3320683111954459,1.1791255289139635,1.3034859115714448,1.5172299315734237,0.1367521367521367,0.0004423609362081,1.75,1.723082596340094,0.8,1291565.359,0.0,5.2e-05,0,❌ 不建议买入,0,129.1565359,0.04,33.21,13.63
600110.SH,20250620,5.15,0.1004273504273505,0.3341968911917099,1.0797885728668513,1.1558669001751314,0.9793937150959122,0.050485436893204,0.0411334453277467,1.2900000000000005,1.1344507718920596,1.0,673904.817,0.0,5.4e-05,0,❌ 不建议买入,0,67.39048170000001,4.11,33.42,13.59
600113.SH,20250620,20.69,0.0999468367889422,0.3053627760252366,1.111890341090214,1.1694102658664969,1.5051683912095548,0.1300144997583374,0.0294418302533212,4.840000000000002,1.6254881083205648,1.0,700124.857,0.0,5e-05,0,❌ 不建议买入,0,70.0124857,2.94,30.54,12.54
300483.SZ,20250620,14.85,0.1098654708520179,0.2958115183246073,1.1184627934378684,1.2147462715952158,1.4838977796384174,0.1636363636363636,0.0931513491009732,3.389999999999999,1.7354853774951438,0.6,1072649.919,0.0,5.6e-05,0,❌ 不建议买入,0,107.2649919,9.32,29.58,12.18
300589.SZ,20250620,15.12,0.1999999999999999,0.2846219201359388,1.04395331512292,1.0708554447038845,2.5605925620452124,0.1865079365079364,0.0846077989067133,3.35,2.7612143278119805,0.8,996199.846,0.0,5.4e-05,0,❌ 不建议买入,0,99.6199846,8.46,28.46,11.94
300903.SZ,20250620,10.93,0.0301602262016964,0.2336343115124153,1.1020453045964371,1.176981796829125,1.0489419443168495,0.1006404391582799,0.0945600797076257,2.0700000000000003,1.1100815998553355,0.6,1020771.74,0.0,4.6e-05,0,❌ 不建议买入,0,102.077174,9.46,23.36,9.57
002235.SZ,20250620,9.03,0.0998781973203408,0.2319236016371075,1.133770678836281,1.268347160178685,0.8750618324691957,0.0908084163898115,0.0403345247157307,1.6999999999999993,0.9788024055089752,1.0,1902014.661,0.0,5e-05,0,❌ 不建议买入,0,190.2014661,4.03,23.19,9.47
300429.SZ,20250620,14.27,0.2001682085786373,0.2103477523324852,1.0069461469314374,1.0076460726990226,3.615069045601812,0.107217939733707,0.0880575531121675,2.4800000000000004,3.772030041625064,0.8,1679232.303,0.0,4.4e-05,0,❌ 不建议买入,0,167.9232303,8.81,21.03,9.17
